78.917,53.935,78.723,55.093,78.723,53.704,78.723,55.787,78.337,51.389,76.015,45.833,71.567,41.667,64.603,39.815,5.648,41.204,47.195,43.519,41.779,46.528,35.977,52.315,32.108,58.102,29.014,65.741,28.627,68.287,28.627,65.046,28.433,51.852,37.331,41.435,4.971,36.343,61.122,38.426,68.665,31.481,73.694,42.824,76.209,5.162,79.304,57.176,80.851,60.417,81.238,60.417,80.271,58.102,76.789,46.528,7.118,37.269,63.443,33.796,52.611,34.028,42.747,35.185,33.849,37.269,28.046,42.593,24.758,51.389,23.211,61.574,21.663,69.444,20.696,73.148,2.089,72.454,21.083,7.037,22.824,62.963,25.532,52.083,32.689,4.537,43.714,41.435,53.191,40.741,1
83.752,59.491,83.752,59.259,84.139,58.565,83.946,57.639,82.979,55.093,81.625,51.852,7.795,4.838,70.986,41.204,65.377,45.833,59.188,45.602,52.224,46.528,45.648,48.611,41.006,53.472,37.331,57.639,35.203,62.269,32.882,68.056,32.302,69.907,33.269,64.815,37.524,5.787,44.294,49.537,53.191,47.454,61.315,47.222,67.311,47.222,73.114,46.528,78.917,52.546,82.205,57.639,83.559,60.648,83.366,61.111,82.592,58.333,79.884,52.315,75.048,45.833,68.472,42.593,61.896,44.213,53.578,43.981,45.068,45.833,38.491,49.074,34.043,55.093,30.368,59.259,27.466,63.426,26.112,6.713,26.112,6.875,28.433,65.046,33.462,59.491,40.039,49.074,51.064,46.065,1
29.014,31.019,29.594,30.556,30.174,2.963,32.108,28.009,3.617,25.463,4.294,23.148,52.998,22.685,64.797,0.25,74.855,31.481,82.592,41.667,87.427,52.315,88.395,62.037,88.201,65.278,86.654,66.898,85.687,67.593,84.139,66.435,80.464,58.565,74.275,47.917,67.505,38.194,58.994,30.093,4.971,24.074,40.039,22.222,294,0.25,2.147,30.787,18.375,33.565,18.182,33.333,18.956,31.713,2.205,2.963,29.594,0.25,40.426,21.296,53.578,20.139,67.505,24.769,78.143,33.796,84.333,44.444,8.646,53.935,8.588,59.259,853,61.806,82.592,59.259,78.917,50.926,73.694,40.509,67.118,30.324,59.574,22.685,49.903,18.287,40.039,18.287,31.335,22.222,1
2.089,26.157,2.147,25.231,22.244,26.157,26.112,24.306,33.656,23.843,43.714,25.463,53.191,30.093,59.961,38.194,64.023,48.611,65.571,57.639,65.957,64.815,65.957,68.519,65.377,68.981,64.217,66.204,61.896,59.722,5.764,50.926,52.031,3.912,44.487,28.241,36.557,20.833,2.766,15.972,19.149,14.815,13.153,17.593,88.975,21.991,83.172,21.528,10.058,20.139,12.959,16.898,17.602,15.741,2.205,16.204,31.528,15.972,42.553,18.519,52.998,24.306,61.122,33.102,66.151,42.593,68.472,50.926,68.859,5.787,67.118,61.574,64.603,60.185,62.669,55.787,59.768,4.838,54.159,37.963,46.422,28.935,35.783,24.074,25.145,22.222,18.375,21.065,14.507,21.759,1
19.923,30.324,19.536,30.093,19.729,30.324,19.536,30.093,20.696,28.704,27.853,27.315,37.911,26.157,47.389,28.704,55.126,34.954,62.089,43.287,66.925,53.241,70.406,61.806,70.986,66.204,706,6.713,70.019,68.981,69.246,68.519,68.085,625,6.441,0.5,58.414,375,49.516,29.167,38.491,0.25,26.306,0.25,18.569,28.241,15.474,30.093,12.766,30.324,12.573,30.093,13.153,2.963,14.313,30.093,18.569,28.241,26.692,25.463,38.878,24.074,51.257,2.662,61.702,34.028,67.505,42.824,70.986,52.778,73.501,61.574,74.081,64.583,73.694,65.972,73.114,65.509,7.234,59.722,69.439,49.769,65.184,39.352,58.607,30.556,48.356,24.769,37.137,24.074,1
21.857,34.722,21.857,34.491,22.244,34.491,23.211,34.028,27.273,31.944,33.656,30.324,42.166,30.787,5.029,34.722,56.093,43.056,61.122,53.009,65.377,61.806,68.472,67.824,69.052,7.037,68.085,70.602,66.538,69.444,64.023,625,59.768,52.546,52.998,43.519,45.068,36.343,3.675,32.407,27.853,33.796,18.569,37.037,1.412,38.889,13.346,40.741,12.959,40.741,13.346,40.741,13.733,38.657,16.054,37.037,22.244,34.028,30.948,30.556,40.812,28.935,5.087,32.639,58.994,40.972,64.603,51.852,69.052,61.574,70.406,67.361,69.246,67.824,67.698,64.583,6.499,57.407,61.702,47.222,55.513,37.731,47.582,30.556,38.104,26.852,294,29.398,22.824,35.648,1
24.565,31.713,24.371,31.481,24.178,31.713,25.532,30.093,2.882,28.241,34.043,26.389,40.812,26.389,47.389,28.704,53.772,32.407,59.768,38.426,64.603,46.065,68.279,54.861,70.019,62.269,70.019,67.361,69.632,69.213,69.052,6.875,67.892,65.741,6.499,58.565,60.928,48.843,55.126,3.912,47.389,31.713,3.675,28.241,25.725,28.241,18.182,30.556,15.087,3.125,1.412,31.713,13.733,32.176,1.412,3.125,15.667,29.861,19.342,28.704,25.145,26.389,34.236,25.231,43.714,25.694,52.418,29.861,59.574,3.912,66.344,49.306,71.373,57.407,72.534,59.722,71.954,60.417,7.118,62.037,69.246,57.176,64.217,47.222,57.834,37.269,49.903,30.324,40.812,27.778,1
25.145,29.167,25.532,29.398,25.532,29.167,25.919,28.241,30.948,26.852,38.685,25.231,48.356,26.852,58.221,3.287,66.151,40.972,706,52.083,73.501,60.417,75.629,65.741,74.468,69.907,73.308,69.907,72.534,69.676,72.534,65.509,70.793,61.806,67.505,52.778,61.702,42.361,53.191,33.102,42.166,27.778,30.561,27.778,20.696,30.093,16.441,3.125,15.474,31.944,1.528,3.125,15.474,31.713,17.408,30.324,21.857,28.241,30.368,0.25,42.166,23.843,55.126,2.662,66.731,34.259,74.855,4.537,78.917,5.625,80.077,63.194,7.911,6.412,77.756,64.583,76.596,64.583,74.275,59.722,70.793,50.231,64.603,38.657,5.648,29.861,47.582,24.537,37.911,23.148,1
69.246,72.685,67.505,71.991,65.764,70.833,63.636,69.676,58.801,66.667,52.418,64.352,44.681,6.412,37.331,65.741,33.462,66.435,30.368,6.875,27.079,72.222,26.692,72.685,28.046,70.602,30.174,68.056,32.302,65.741,35.783,6.412,41.006,61.343,46.615,60.185,52.031,60.185,56.867,61.806,60.928,63.889,6.499,66.898,68.085,67.361,70.019,73.148,69.632,7.338,69.439,70.139,67.892,66.898,64.023,65.046,58.994,62.731,53.191,61.111,46.809,61.343,40.812,62.731,35.783,64.352,32.302,65.741,29.014,68.287,26.692,71.065,26.499,71.528,28.046,69.444,30.561,67.593,34.236,6.412,40.039,59.491,46.228,56.944,52.998,56.944,59.961,60.417,64.603,62.731,1
57.447,78.935,57.253,78.935,57.253,78.935,57.253,78.935,57.447,78.935,56.673,78.009,54.739,7.662,52.224,74.537,48.743,71.991,45.455,69.444,4.236,68.056,39.458,66.667,3.675,66.435,31.141,68.056,24.565,7.037,24.371,69.213,28.627,65.741,33.462,62.731,37.911,625,4.294,64.352,4.913,64.815,54.739,6.713,59.574,69.444,63.056,74.306,63.636,74.306,63.443,72.222,61.896,7.037,58.994,67.824,54.932,65.509,49.323,6.412,4.294,64.352,37.331,63.889,32.689,63.426,28.433,65.741,24.371,69.213,23.404,74.537,25.338,72.222,26.692,69.444,29.787,65.509,33.462,64.352,35.977,63.889,39.652,63.657,4.352,63.194,47.582,64.815,51.644,64.583,1
4.971,67.361,4.971,6.713,4.971,67.361,49.323,66.898,47.582,65.509,44.487,64.583,40.232,63.657,34.236,63.426,27.853,64.352,22.244,62.269,18.569,63.426,12.379,7.037,12.959,69.676,15.667,64.815,17.795,61.111,2.147,58.796,27.273,53.935,34.429,4.838,41.973,44.213,48.743,42.361,55.513,4.213,62.476,46.065,66.925,53.935,67.892,56.019,67.311,54.398,65.184,50.231,60.735,46.528,54.739,45.139,47.969,45.602,41.973,47.917,36.557,5.162,32.495,56.481,2.882,61.806,24.371,65.972,22.244,6.713,23.404,66.435,25.725,6.412,29.207,59.722,33.075,53.241,37.718,4.838,43.133,44.676,4.971,42.361,56.093,42.361,61.509,46.528,65.377,55.556,1
62.282,65.278,62.476,65.046,62.669,64.815,61.315,63.426,55.319,60.185,48.356,58.333,42.553,58.102,37.137,59.722,32.108,62.269,2.824,65.278,24.952,67.361,23.211,68.056,2.205,69.676,23.017,68.056,24.565,66.898,26.692,6.412,29.207,6.088,32.495,57.176,35.397,5.463,38.491,52.315,43.133,0.5,4.913,4.838,55.126,47.917,59.768,49.074,6.499,53.704,68.859,59.954,7.118,62.037,70.406,61.343,70.019,61.111,67.118,56.944,61.702,52.546,55.706,50.694,50.097,50.463,43.907,52.315,38.491,55.324,34.236,59.259,30.948,63.426,28.627,6.713,27.079,69.907,27.079,6.875,28.433,66.435,30.754,63.889,33.462,61.574,37.331,58.102,42.747,54.398,1
58.801,72.454,58.801,72.685,58.801,72.222,58.801,72.222,58.801,71.991,55.899,6.875,5.087,62.269,43.133,57.407,34.236,55.093,25.338,54.861,17.602,55.324,10.638,6.088,40.619,70.833,15.474,73.611,17.408,72.917,23.211,69.213,52.224,59.259,11.025,47.454,17.795,39.583,24.952,40.046,33.269,40.278,43.714,42.824,51.838,48.611,58.801,54.861,6.383,66.435,6.499,68.287,64.217,67.361,62.669,63.657,59.961,54.398,54.545,49.074,46.035,43.056,37.718,41.667,30.561,43.519,23.404,48.843,15.667,55.324,81.238,60.185,17.408,67.824,0,70.139,58.027,67.824,25.145,63.194,65.764,57.176,12.186,45.833,20.309,36.343,29.787,34.491,40.812,36.806,1
61.896,7.037,61.896,7.037,61.896,70.602,61.702,70.602,61.315,69.444,59.574,67.593,56.286,62.731,50.677,5.787,43.327,55.093,35.203,54.861,27.853,57.176,2.147,59.954,15.087,6.412,71.567,72.222,52.224,79.167,67.698,76.157,94.778,69.907,1.412,61.111,2.089,53.241,28.046,46.759,34.429,4.213,43.714,43.287,53.191,47.454,60.928,53.704,65.957,66.435,67.505,69.676,66.538,68.519,64.023,66.204,61.702,61.574,58.221,56.481,52.998,52.083,48.356,52.083,4.352,52.315,37.911,5.162,32.689,52.546,2.766,55.093,23.404,58.796,20.116,6.412,17.021,68.519,15.667,70.833,16.634,69.444,19.149,65.278,23.791,58.333,28.627,50.926,33.849,46.991,1
79.691,38.194,79.691,37.731,79.884,37.731,79.497,37.731,77.563,35.417,73.501,32.639,67.505,30.093,59.381,29.398,4.971,32.407,41.586,38.426,34.816,45.833,2.882,57.639,26.499,72.685,26.112,82.639,26.306,81.944,27.079,72.685,2.882,60.648,33.075,50.694,38.685,42.593,45.261,37.037,53.965,3.287,62.089,31.481,68.472,32.176,73.308,34.028,76.402,37.037,77.756,37.963,76.015,36.806,70.793,32.407,62.863,29.861,53.965,30.787,44.487,35.185,3.617,4.213,29.787,53.241,2.824,64.815,294,74.537,31.141,83.565,31.335,87.963,30.561,83.796,29.594,74.074,30.368,62.269,34.043,51.389,39.845,42.593,47.389,36.111,55.899,3.125,6.383,29.398,1
67.892,27.315,68.085,27.315,68.085,27.315,68.085,27.315,67.892,26.852,66.344,25.694,6.383,24.769,59.961,24.074,54.159,23.843,47.195,25.231,39.652,28.009,33.075,32.407,27.079,39.583,2.147,48.611,18.182,58.796,16.248,66.667,14.894,72.685,14.507,75.694,14.894,74.074,16.054,68.056,18.375,59.491,23.404,49.537,29.014,40.741,3.617,33.565,43.907,28.704,51.644,25.926,59.381,0.25,66.151,26.852,706,29.398,73.694,31.944,74.275,31.944,72.921,30.324,69.826,27.315,64.603,24.769,57.447,23.148,4.913,2.338,41.586,2.662,34.623,32.639,28.627,40.509,23.404,48.843,19.536,57.407,17.795,63.657,17.215,67.361,17.021,69.213,17.215,69.213,1
72.147,23.611,7.234,23.611,7.234,23.611,7.234,23.611,7.234,23.611,71.567,2.338,67.505,22.685,59.188,22.685,4.971,0.25,42.747,3.125,36.944,38.194,30.948,49.306,27.853,62.269,26.306,71.528,26.112,76.389,25.919,7.662,27.466,69.676,30.754,55.787,37.718,43.056,46.035,35.185,55.899,30.556,65.377,29.861,73.114,2.963,79.304,30.556,82.012,31.481,80.851,30.787,75.629,28.704,66.538,27.083,54.932,26.157,45.841,31.481,39.458,3.912,33.849,48.843,30.754,59.722,2.882,6.713,28.046,71.759,28.046,73.148,2.882,6.875,31.141,58.102,3.675,46.759,44.101,37.731,52.031,30.556,59.768,25.926,67.118,25.231,73.501,2.662,78.143,27.778,1
71.567,68.056,71.373,68.056,70.986,68.981,7.118,68.287,71.567,65.741,71.373,65.509,69.439,58.102,6.499,52.083,60.348,49.769,53.965,50.926,45.648,52.083,36.557,54.167,32.302,63.889,25.532,72.917,21.857,80.324,21.083,8.125,22.437,76.389,24.758,65.046,30.948,59.259,34.816,54.861,44.294,0.5,54.932,48.843,62.476,46.065,68.859,49.306,73.501,56.481,76.983,61.574,78.723,63.426,77.756,61.111,73.888,55.556,67.311,45.833,59.574,47.222,51.064,49.306,40.426,51.852,33.849,57.407,29.594,59.259,26.306,68.519,23.598,75.231,22.437,7.662,23.017,74.306,24.758,67.824,30.174,61.111,35.397,57.639,41.006,52.315,4.913,48.611,55.899,4.838,1
77.563,60.417,77.563,60.417,7.795,59.722,75.629,53.935,70.793,44.444,64.217,39.815,54.352,43.519,4.294,4.838,37.524,53.935,32.882,6.088,31.721,73.148,31.335,75.694,31.335,0.75,31.141,64.352,34.816,56.713,37.718,51.852,44.101,48.148,52.998,45.833,61.122,45.602,65.957,43.981,70.019,49.537,72.921,53.009,73.308,64.352,74.662,64.583,74.468,60.185,73.308,50.231,70.213,48.148,6.499,44.676,58.607,44.213,5.087,43.056,43.133,4.537,35.977,49.306,33.075,54.861,30.368,60.185,28.627,69.907,29.207,78.704,28.433,74.306,29.207,62.963,32.689,56.481,3.675,51.852,45.648,45.833,54.545,4.537,61.509,47.685,66.344,46.759,7.118,53.472,1
77.756,63.426,77.563,63.426,77.369,61.806,75.822,50.694,71.373,40.509,65.184,38.426,56.286,36.574,46.228,39.352,38.878,43.519,34.623,4.838,32.882,53.472,31.141,57.176,29.207,61.806,29.594,7.338,29.014,72.454,29.981,58.796,34.236,51.852,42.166,45.139,51.451,41.667,58.994,43.287,64.797,44.444,69.246,45.602,74.662,51.852,80.464,56.713,84.139,61.574,84.526,60.648,81.625,55.556,75.242,46.991,66.731,40.972,58.027,43.056,49.323,4.213,40.619,44.676,33.849,51.157,29.594,55.787,23.017,59.954,17.795,68.519,16.248,71.759,17.408,7.037,23.598,58.102,32.108,52.778,38.298,46.991,46.422,4.375,55.899,44.213,6.325,46.296,68.085,4.838,1
74.468,58.565,74.468,59.028,74.662,58.333,73.501,55.787,7.118,47.222,65.764,43.287,59.188,45.139,5.029,45.139,41.199,47.685,36.557,53.704,31.528,5.625,27.466,67.593,24.952,71.759,25.145,71.991,26.112,6.713,30.561,59.028,3.559,50.694,45.455,46.296,53.191,47.222,60.542,47.454,65.764,46.991,70.793,55.324,73.888,62.037,74.855,64.583,74.662,64.352,73.308,59.722,69.439,49.769,62.863,4.537,52.998,43.519,41.973,44.676,32.108,46.296,24.371,52.546,2.089,63.889,17.988,7.338,16.634,79.167,16.828,78.704,18.762,73.611,21.857,625,27.273,52.778,36.557,46.528,47.002,45.833,56.286,45.602,62.282,4.537,66.538,48.148,71.567,53.935,1
78.917,53.935,78.723,55.093,78.723,53.704,78.723,55.787,78.337,51.389,76.015,45.833,71.567,41.667,64.603,39.815,5.648,41.204,47.195,43.519,41.779,46.528,35.977,52.315,32.108,58.102,29.014,65.741,28.627,68.287,28.627,65.046,28.433,51.852,37.331,41.435,4.971,36.343,61.122,38.426,68.665,31.481,73.694,42.824,76.209,5.162,79.304,57.176,80.851,60.417,81.238,60.417,80.271,58.102,76.789,46.528,7.118,37.269,63.443,33.796,52.611,34.028,42.747,35.185,33.849,37.269,28.046,42.593,24.758,51.389,23.211,61.574,21.663,69.444,20.696,73.148,2.089,72.454,21.083,7.037,22.824,62.963,25.532,52.083,32.689,4.537,43.714,41.435,53.191,40.741,1
83.752,59.491,83.752,59.259,84.139,58.565,83.946,57.639,82.979,55.093,81.625,51.852,7.795,4.838,70.986,41.204,65.377,45.833,59.188,45.602,52.224,46.528,45.648,48.611,41.006,53.472,37.331,57.639,35.203,62.269,32.882,68.056,32.302,69.907,33.269,64.815,37.524,5.787,44.294,49.537,53.191,47.454,61.315,47.222,67.311,47.222,73.114,46.528,78.917,52.546,82.205,57.639,83.559,60.648,83.366,61.111,82.592,58.333,79.884,52.315,75.048,45.833,68.472,42.593,61.896,44.213,53.578,43.981,45.068,45.833,38.491,49.074,34.043,55.093,30.368,59.259,27.466,63.426,26.112,6.713,26.112,6.875,28.433,65.046,33.462,59.491,40.039,49.074,51.064,46.065,1
29.014,31.019,29.594,30.556,30.174,2.963,32.108,28.009,3.617,25.463,4.294,23.148,52.998,22.685,64.797,0.25,74.855,31.481,82.592,41.667,87.427,52.315,88.395,62.037,88.201,65.278,86.654,66.898,85.687,67.593,84.139,66.435,80.464,58.565,74.275,47.917,67.505,38.194,58.994,30.093,4.971,24.074,40.039,22.222,294,0.25,2.147,30.787,18.375,33.565,18.182,33.333,18.956,31.713,2.205,2.963,29.594,0.25,40.426,21.296,53.578,20.139,67.505,24.769,78.143,33.796,84.333,44.444,8.646,53.935,8.588,59.259,853,61.806,82.592,59.259,78.917,50.926,73.694,40.509,67.118,30.324,59.574,22.685,49.903,18.287,40.039,18.287,31.335,22.222,1
2.089,26.157,2.147,25.231,22.244,26.157,26.112,24.306,33.656,23.843,43.714,25.463,53.191,30.093,59.961,38.194,64.023,48.611,65.571,57.639,65.957,64.815,65.957,68.519,65.377,68.981,64.217,66.204,61.896,59.722,5.764,50.926,52.031,3.912,44.487,28.241,36.557,20.833,2.766,15.972,19.149,14.815,13.153,17.593,88.975,21.991,83.172,21.528,10.058,20.139,12.959,16.898,17.602,15.741,2.205,16.204,31.528,15.972,42.553,18.519,52.998,24.306,61.122,33.102,66.151,42.593,68.472,50.926,68.859,5.787,67.118,61.574,64.603,60.185,62.669,55.787,59.768,4.838,54.159,37.963,46.422,28.935,35.783,24.074,25.145,22.222,18.375,21.065,14.507,21.759,1
19.923,30.324,19.536,30.093,19.729,30.324,19.536,30.093,20.696,28.704,27.853,27.315,37.911,26.157,47.389,28.704,55.126,34.954,62.089,43.287,66.925,53.241,70.406,61.806,70.986,66.204,706,6.713,70.019,68.981,69.246,68.519,68.085,625,6.441,0.5,58.414,375,49.516,29.167,38.491,0.25,26.306,0.25,18.569,28.241,15.474,30.093,12.766,30.324,12.573,30.093,13.153,2.963,14.313,30.093,18.569,28.241,26.692,25.463,38.878,24.074,51.257,2.662,61.702,34.028,67.505,42.824,70.986,52.778,73.501,61.574,74.081,64.583,73.694,65.972,73.114,65.509,7.234,59.722,69.439,49.769,65.184,39.352,58.607,30.556,48.356,24.769,37.137,24.074,1
21.857,34.722,21.857,34.491,22.244,34.491,23.211,34.028,27.273,31.944,33.656,30.324,42.166,30.787,5.029,34.722,56.093,43.056,61.122,53.009,65.377,61.806,68.472,67.824,69.052,7.037,68.085,70.602,66.538,69.444,64.023,625,59.768,52.546,52.998,43.519,45.068,36.343,3.675,32.407,27.853,33.796,18.569,37.037,1.412,38.889,13.346,40.741,12.959,40.741,13.346,40.741,13.733,38.657,16.054,37.037,22.244,34.028,30.948,30.556,40.812,28.935,5.087,32.639,58.994,40.972,64.603,51.852,69.052,61.574,70.406,67.361,69.246,67.824,67.698,64.583,6.499,57.407,61.702,47.222,55.513,37.731,47.582,30.556,38.104,26.852,294,29.398,22.824,35.648,1
24.565,31.713,24.371,31.481,24.178,31.713,25.532,30.093,2.882,28.241,34.043,26.389,40.812,26.389,47.389,28.704,53.772,32.407,59.768,38.426,64.603,46.065,68.279,54.861,70.019,62.269,70.019,67.361,69.632,69.213,69.052,6.875,67.892,65.741,6.499,58.565,60.928,48.843,55.126,3.912,47.389,31.713,3.675,28.241,25.725,28.241,18.182,30.556,15.087,3.125,1.412,31.713,13.733,32.176,1.412,3.125,15.667,29.861,19.342,28.704,25.145,26.389,34.236,25.231,43.714,25.694,52.418,29.861,59.574,3.912,66.344,49.306,71.373,57.407,72.534,59.722,71.954,60.417,7.118,62.037,69.246,57.176,64.217,47.222,57.834,37.269,49.903,30.324,40.812,27.778,1
